Spotify-Song,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,y
https://open.spotify.com/track/1RF02Cf80mTaeNXG2P2boR,0.621,0.785,6,-4.499,0.11,0.0165,5.92E-06,0.0512,123.96,0.779,1
https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z,0.671,0.636,6,-8.117,0.103,0.515,0.000411,0.172,120.966,0.262,-1
https://open.spotify.com/track/3Z7CaxQkqbIs1rewKi6v4W,0.748,0.841,7,-5.08,0.177,0.00445,1.33E-06,0.0413,123.045,0.717,1
https://open.spotify.com/track/3sa06xVNmLLYIxdNNmVQN8,0.763,0.782,7,-4.541,0.0346,0.182,7.08E-06,0.293,127.034,0.502,-1
https://open.spotify.com/track/7fZBQnc0zXwVybgCIrQQil,0.845,0.797,1,-4.984,0.139,0.0582,5.57E-06,0.167,121.985,0.422,1
https://open.spotify.com/track/5Fi4nPER6YbntbYDW4P3Pz,0.637,0.917,10,-4.554,0.146,0.376,0.000106,0.165,124.03,0.558,-1
https://open.spotify.com/track/5krhFNgUcYHwXlNPJJYzFM,0.812,0.796,8,-10.548,0.0356,0.00826,0.921,0.365,125.976,0.961,1
https://open.spotify.com/track/5ZduaRci3iNUiDfJbBfAaf,0.874,0.869,1,-5.996,0.0315,0.00116,0.00238,0.164,126.027,0.726,-1
https://open.spotify.com/track/7MIhUdNJtaOnDmC5nBC1fb,0.687,0.818,0,-4.221,0.0778,0.0112,0,0.248,125.952,0.886,1
https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,0.631,0.927,9,-2.787,0.0332,0.199,0.119,0.148,123.962,0.465,-1
https://open.spotify.com/track/6feiJqgHqeSvkGUzf11AYs,0.626,0.864,8,-3.12,0.0378,0.0682,0,0.087,123.833,0.555,1
https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,0.734,0.874,8,-3.158,0.0662,0.168,1.14E-05,0.0489,122.953,0.905,1
https://open.spotify.com/track/5lfWrciYtohtIMVDVZd0Rf,0.81,0.733,9,-6.338,0.0444,0.276,6.73E-06,0.288,125.975,0.9,1
https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ,0.787,0.833,8,-4.403,0.0478,0.018,0.00747,0.0374,123.97,0.796,1
https://open.spotify.com/track/3rb0tMq42WfggucPm0HHkA,0.607,0.767,5,-6.069,0.0474,0.118,0,0.122,123.998,0.662,-1
https://open.spotify.com/track/1bgKMxPQU7JIZEhNsM1vFs,0.739,0.586,10,-5.079,0.0472,0.0245,0.000252,0.308,124.026,0.444,-1
https://open.spotify.com/track/7me5d5XmtCCfbDk3SsyXqM,0.662,0.872,0,-4.874,0.0318,0.0729,0.016,0.156,121.989,0.372,-1
https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr,0.632,0.595,8,-7.644,0.0401,0.0689,0,0.209,124.114,0.435,-1
https://open.spotify.com/track/1VeAXUa20YkzfEi1Zk2y0o,0.485,0.859,9,-2.479,0.049,0.000267,0,0.147,159.908,0.559,1
https://open.spotify.com/track/1gihuPhrLraKYrJMAEONyc,0.707,0.924,7,-2.842,0.031,0.000972,0.00703,0.204,127.937,0.919,1
https://open.spotify.com/track/6VIYEyjNW71NnIGEduf8D8,0.599,0.831,11,-4.188,0.0439,0.0603,0,0.204,132.019,0.624,1
https://open.spotify.com/track/6pTg4H8juKV9iSzrcVUbM3,0.878,0.746,11,-4.281,0.0451,0.0476,0,0.154,111.996,0.792,1
https://open.spotify.com/track/0vR2rIVORmgeKiGIgNT0fV,0.733,0.96,7,-3.597,0.0295,0.0514,0.00199,0.287,124.01,0.811,1
https://open.spotify.com/track/5K6Ssv4Z3zRvxt0P6EKUAP,0.595,0.784,1,-4.878,0.102,0.216,0,0.0608,124.111,0.479,1
https://open.spotify.com/track/3LnETnq2xyUpKcGqAQLJy1,0.639,0.873,2,-6.222,0.0408,0.0237,0.0143,0.119,121.031,0.258,1
https://open.spotify.com/track/24BYTj1tb5ovZcnIbtdTYD,0.544,0.579,8,-8.52,0.0712,0.193,1.43E-05,0.117,109.769,0.294,1
https://open.spotify.com/track/1TU00sJWkX7WevdhUpPDuV,0.573,0.909,5,-7.8,0.0365,1.28E-05,0.905,0.19,135.981,0.555,-1
https://open.spotify.com/track/0BELfOcufjLMZkfPu2p7K5,0.738,0.747,1,-16.897,0.069,0.0397,0.919,0.351,124.678,0.644,1
https://open.spotify.com/track/1cnagiDzumHefGVdY5cbmX,0.496,0.37,2,-12.652,0.0311,0.171,0.909,0.147,113.054,0.0823,1
https://open.spotify.com/track/3b3OlcHuNCAL0sRB2WtBNV,0.584,0.867,3,-9.793,0.0375,6.73E-05,0.916,0.18,135.971,0.34,-1
https://open.spotify.com/track/7kzz52nsw2wy0LPQ84ynHE,0.702,0.372,11,-12.298,0.0478,0.629,0.0114,0.0972,114.077,0.189,1
https://open.spotify.com/track/5NIK3OtXbRQ8q2xLOKsawN,0.334,0.407,3,-17.465,0.036,0.969,0.947,0.084,173.939,0.103,1
https://open.spotify.com/track/11Hk2BLZPrCLeiisGhVDMB,0.427,0.306,7,-15.619,0.0331,0.957,0.944,0.153,88.062,0.177,1
https://open.spotify.com/track/6zTO0Y58ZBd1ZMjH0EIX1X,0.587,0.507,8,-22.177,0.0386,0.813,0.955,0.0959,129.632,0.648,1
https://open.spotify.com/track/0Ep1pV0KhVvSof5eGN8803,0.46,0.452,7,-10.61,0.0306,0.0409,0.931,0.0758,87.671,0.476,1
https://open.spotify.com/track/3E8cDI21EQkDQjncehTKFL,0.205,0.271,1,-19.739,0.0325,0.93,0.841,0.134,85.356,0.086,1
https://open.spotify.com/track/0z7IeekUiNaQvmGQhsfJdl,0.601,0.0971,11,-20.043,0.0373,0.984,0.91,0.0931,107.003,0.15,-1
https://open.spotify.com/track/1ENkpHz1LU2JlH0g3HnO2W,0.759,0.849,10,-14.094,0.0663,0.0569,0.911,0.236,124.664,0.639,-1
https://open.spotify.com/track/2MYPFXScWdR3PQihBQxu7x,0.855,0.66,9,-11.632,0.137,0.653,0.699,0.0676,123.036,0.924,-1
https://open.spotify.com/track/3VSQJhXdcJZOLyTLPbmxDr,0.609,0.651,6,-14.3,0.0419,0.509,0.837,0.107,122.014,0.195,-1
https://open.spotify.com/track/1RG8KpP1eIQjisnshgiFQN,0.245,0.145,0,-32.661,0.0351,0.966,0.806,0.102,144.065,0.116,1
https://open.spotify.com/track/2R1ie4gZr9VXwVQlqrdGNP,0.179,0.373,11,-17.544,0.0372,0.327,0.939,0.0987,98.482,0.179,1
https://open.spotify.com/track/5J94BE34S8gqfmhTFQzHmM,0.18,0.118,2,-18.705,0.0508,0.977,0.98,0.0777,60.753,0.0673,1
https://open.spotify.com/track/1spZ1dYk2q9cfKQkCUTbdV,0.137,0.142,1,-19.263,0.0381,0.724,0.765,0.114,69.78,0.0318,1
https://open.spotify.com/track/4IQWc6rhJwpFrRKBLx27X6,0.241,0.254,6,-17.03,0.0416,0.994,0.88,0.0639,139.131,0.0378,1
https://open.spotify.com/track/0vp09QgBhShrQOL2w7P8k4,0.456,0.461,2,-11.337,0.0593,0.0978,0.815,0.102,155.008,0.119,1
https://open.spotify.com/track/3ovLeMGp91uEx4Mc8Bwg18,0.422,0.238,4,-15.208,0.0346,0.624,0.932,0.0922,154.986,0.16,-1
https://open.spotify.com/track/3cmnCQ0h8Ae90Xbn85VmZY,0.406,0.331,1,-18.495,0.0294,0.933,0.952,0.386,103.711,0.122,1
https://open.spotify.com/track/4Tni0eZOEBwZ7Dd1Q4izKL,0.537,0.376,2,-14.131,0.0318,0.96,0.907,0.0607,160.002,0.234,-1
https://open.spotify.com/track/7sRMepOClh09cgoSE0Qhts,0.488,0.545,1,-11.946,0.0394,0.33,0.828,0.135,175.884,0.082,-1
https://open.spotify.com/track/3NcOlyaj8fEPbVfvNOKeaD,0.709,0.661,7,-8.401,0.0328,0.608,0.711,0.133,119.984,0.608,-1
https://open.spotify.com/track/4riVJ8dOg2QpIp3rdFh8kq,0.766,0.572,10,-10.182,0.0433,0.0202,0.0146,0.0554,119.952,0.231,-1
https://open.spotify.com/track/1pbxHoGLKHD7jx4vMw5H2n,0.43,0.389,6,-14.204,0.0547,0.821,0.94,0.358,118.526,0.0519,-1
https://open.spotify.com/track/1pIeEWK9jvhDPJtpeXaLwB,0.565,0.621,11,-7.03,0.039,0.288,0.174,0.0887,169.936,0.354,-1
https://open.spotify.com/track/4v9rHzCDgQXbDdB7t4Nwcz,0.751,0.61,5,-14.946,0.043,0.0139,0.913,0.089,125.237,0.0375,1
https://open.spotify.com/track/4Z8jptUDjJDuxBf0pSOvSi,0.546,0.734,7,-8.808,0.0343,0.127,0.932,0.0501,145.867,0.447,1
https://open.spotify.com/track/6mwHS78L18Da6HRO4HNo0i,0.587,0.267,0,-14.936,0.0326,0.513,0.0363,0.075,115.201,0.0388,-1
https://open.spotify.com/track/04uwJ9uQ9C3MhgwP9NACU9,0.669,0.979,10,-7.218,0.0361,0.0596,0.896,0.0861,128.399,0.827,-1
https://open.spotify.com/track/6NDuYg5KklJi8XKkJxb7d8,0.6,0.547,7,-11.141,0.272,0.181,0.157,0.101,75.084,0.583,1
https://open.spotify.com/track/70xZwv6jEVs8qxYOOgQUCF,0.627,0.652,0,-13.626,0.0477,0.389,0.78,0.0836,134.012,0.0391,1
https://open.spotify.com/track/0VzV34W0NidIVjz6IPlEEV,0.584,0.613,11,-13.823,0.0418,0.113,0.855,0.108,118.883,0.0511,1
https://open.spotify.com/track/1XLeX0E7yeFHrSkTgVNtMm,0.525,0.138,5,-23.333,0.0433,0.971,0.858,0.105,161.957,0.267,-1
https://open.spotify.com/track/0SDh7AAKlUSzzzXfuB1aVw,0.126,0.204,6,-21.014,0.0381,0.811,0.834,0.091,79.158,0.0393,-1
https://open.spotify.com/track/3pAlKMwng8S0zlKL71glZD,0.486,0.611,7,-8.896,0.0407,0.0485,0.893,0.109,100.986,0.0457,1
https://open.spotify.com/track/7gLVKmFdPHGTrrK5QknUnw,0.594,0.418,8,-12.837,0.0285,0.107,0.917,0.112,105.999,0.0375,1
https://open.spotify.com/track/39tUHDzQ5nlGPtYaA71Y9v,0.504,0.271,5,-19.877,0.045,0.846,0.815,0.0872,125.942,0.0564,1
https://open.spotify.com/track/5sM3ZjYmxQ2haTliX3ry5M,0.671,0.762,11,-12.457,0.0423,0.206,0.769,0.092,125.013,0.036,1
https://open.spotify.com/track/6ZQ3XvLBrmwnoNFtU0c2X5,0.521,0.289,8,-16.915,0.0302,0.54,0.564,0.111,99.997,0.289,1
https://open.spotify.com/track/4VJBvbJO0hb8rbksWMwVyC,0.534,0.632,9,-10.645,0.0322,0.0153,0.962,0.189,121.065,0.353,1
https://open.spotify.com/track/6Nq5Eem7uBLDlBjPVYXYn2,0.647,0.676,10,-12.66,0.0453,0.0232,0.381,0.0528,121.03,0.171,-1
https://open.spotify.com/track/320ePMZ8X0ugeffZk0wNzY,0.656,0.508,5,-12.805,0.0372,0.605,0.902,0.0787,113.002,0.103,-1
https://open.spotify.com/track/2FP1VE2oWu6ieiJE4dw19G,0.552,0.452,5,-13.85,0.0294,0.89,0.881,0.0893,127.982,0.0631,-1
https://open.spotify.com/track/1h1xFDqICYyOmAkAnzGpnD,0.701,0.712,5,-10.248,0.046,0.0354,0.858,0.405,147.413,0.284,-1
https://open.spotify.com/track/3Oiai3846gQTukyNBXVs72,0.67,0.591,8,-14.319,0.0472,0.456,0.912,0.346,105.003,0.185,-1
https://open.spotify.com/track/2hWJBOBNI9BJFvwT8Nb4x2,0.405,0.796,7,-14.572,0.0399,0.22,0.803,0.091,140.114,0.0384,1
https://open.spotify.com/track/1QQ1Dx8dcLgWvUaY5fk84y,0.682,0.836,2,-3.259,0.354,0.141,0.0383,0.0891,82.53,0.224,1
https://open.spotify.com/track/7pZeacKYnK4unCplCmI2qb,0.799,0.696,1,-6.621,0.134,0.211,2.46E-06,0.133,115.067,0.414,1
https://open.spotify.com/track/5sER6mjVIHvloVenvFbgT1,0.822,0.484,1,-7.804,0.341,0.0399,1.88E-05,0.252,146.984,0.342,1
https://open.spotify.com/track/01doyoDfqqviVm1t8rA7I9,0.74,0.632,3,-6.153,0.164,0.586,0,0.114,96.005,0.844,-1
https://open.spotify.com/track/5BJUEEgABE4mB2WzVITSHH,0.84,0.708,1,-6.315,0.0912,0.228,1.66E-05,0.105,115.101,0.376,1
https://open.spotify.com/track/2L5FjwGluXOyaeqn775Va0,0.476,0.806,5,-6.297,0.485,0.699,0,0.253,62.285,0.391,-1
https://open.spotify.com/track/7kAyuqFCU2iYqeUao2cO21,0.843,0.746,1,-5.337,0.235,0.486,0,0.147,116.508,0.559,1
https://open.spotify.com/track/6aYxdGjqK24K8sjR2Jlh3d,0.799,0.696,1,-6.621,0.134,0.211,2.46E-06,0.133,115.067,0.414,1
https://open.spotify.com/track/5whawbmOtjIogkTeWv8PW3,0.621,0.597,8,-7.389,0.434,0.529,0,0.716,81.331,0.85,1
https://open.spotify.com/track/1p1b9LdLJ0REuFJX9mYtFX,0.528,0.595,0,-10.35,0.281,0.337,0,0.389,130.396,0.36,-1
https://open.spotify.com/track/0cvMWzztDy1wNQkBqae8w4,0.598,0.815,11,-4.481,0.0858,0.0606,0,0.176,121.986,0.383,1
https://open.spotify.com/track/2BW0B7PbTW0tXGYFCRnOJU,0.57,0.777,0,-6.467,0.363,0.377,0,0.426,80.964,0.706,1
https://open.spotify.com/track/3cJhvKu04O5akhOHpZmMvP,0.649,0.753,8,-5.496,0.109,0.373,0,0.6,79.975,0.434,-1
https://open.spotify.com/track/3rgTS3933lMWoPiN6CW4qY,0.744,0.866,9,-4.834,0.106,0.0107,0.0537,0.528,128.027,0.302,1
https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,0,-9.016,0.0412,0.697,0,0.142,124.914,0.293,-1
https://open.spotify.com/track/47lSZVLBTQz5rilIsZR7M2,0.585,0.54,9,-8.308,0.387,0.248,0,0.27,75.246,0.357,-1
https://open.spotify.com/track/0H2iJVgorRR0ZFgRqGUjUM,0.476,0.788,9,-4.821,0.0446,0.237,2.49E-05,0.106,90.066,0.746,-1
https://open.spotify.com/track/4w5m4X0OZ2IslxNOgtntTN,0.608,0.699,6,-8.267,0.114,0.139,0,0.242,146.941,0.784,1
https://open.spotify.com/track/7tbzfR8ZvZzJEzy6v0d6el,0.786,0.667,5,-8.272,0.054,0.0112,0.053,0.074,102.046,0.688,1
https://open.spotify.com/track/20UFm0JkFTmqpoRjgDYHnk,0.789,0.61,1,-7.815,0.216,0.166,0,0.101,130.056,0.218,1
https://open.spotify.com/track/3Jez7g0MbMXh8jhkxW1uSo,0.646,0.697,2,-7.356,0.599,0.37,0.000127,0.308,116.528,0.329,1
https://open.spotify.com/track/4Zv52J5OGlQIVN2D4Hqpge,0.799,0.696,1,-6.621,0.134,0.211,2.46E-06,0.133,115.067,0.414,1
https://open.spotify.com/track/6m192NGYZHIbO5UBkkM4oN,0.427,0.604,11,-8.561,0.203,0.0302,0.000648,0.161,91.546,0.256,-1
https://open.spotify.com/track/587qyCVzIHbBCXCXPr2JIr,0.799,0.696,1,-6.621,0.134,0.211,2.46E-06,0.133,115.067,0.414,1
https://open.spotify.com/track/4bD9z9qa4qg9BhryvYWB7c,0.59,0.555,2,-6.861,0.0271,0.481,0,0.192,84.027,0.191,1
https://open.spotify.com/track/0DXfJ2iKRDEG7rPgssWFea,0.524,0.758,10,-9.28,0.0538,0.27,0.13,0.106,140.012,0.319,1
https://open.spotify.com/track/56fofPwaABXBc5qHGkxacV,0.652,0.613,4,-7.94,0.553,0.56,0,0.11,82.609,0.513,-1
https://open.spotify.com/track/0sFx7Q2t4lm8jMNUTiqKU9,0.799,0.696,1,-6.621,0.134,0.211,2.46E-06,0.133,115.067,0.414,1
https://open.spotify.com/track/1BsBdUsK8flyEGnnzvHc9Z,0.799,0.696,1,-6.621,0.134,0.211,2.46E-06,0.133,115.067,0.414,1
https://open.spotify.com/track/27FcNedfeKnJz92N0zxczA,0.799,0.696,1,-6.621,0.134,0.211,2.46E-06,0.133,115.067,0.414,1
https://open.spotify.com/track/6VBhH7CyP56BXjp8VsDFPZ,0.577,0.574,0,-6.525,0.0278,0.572,0,0.1,94.009,0.436,1
https://open.spotify.com/track/15NQ3x1f2GUhqs8oBXhTqp,0.523,0.654,6,-9.531,0.216,0.815,8.34E-06,0.211,79.192,0.544,-1
https://open.spotify.com/track/72zHuDxFQTjbL51qJQSA7j,0.603,0.573,1,-5.843,0.0502,0.478,0,0.0971,82.941,0.236,1
https://open.spotify.com/track/3B2qn16bjhCNA8euhVQRos,0.701,0.669,7,-6.225,0.52,0.201,0,0.0927,84.313,0.573,-1
https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,8,-7.642,0.0341,0.784,0,0.152,135.875,0.319,1
https://open.spotify.com/track/6snYsavG9vq3C7RGN98dst,0.626,0.615,1,-6.142,0.346,0.265,0,0.0812,52.145,0.611,1
https://open.spotify.com/track/3w0Pr8rZSnYWiipV4hgfnh,0.855,0.666,1,-4.921,0.193,0.228,4.33E-05,0.0835,85.024,0.581,1
https://open.spotify.com/track/7IqheOBJjs2pZYKacBktRy,0.55,0.818,1,-5.493,0.607,0.121,0,0.687,77.819,0.918,1
https://open.spotify.com/track/0IGXY47K2ha3AHfX57wY1O,0.534,0.721,0,-7.636,0.0427,0.634,0.000877,0.1,112.062,0.439,1
https://open.spotify.com/track/6FjbAnaPRPwiP3sciEYctO,0.657,0.581,0,-8.108,0.0298,0.699,1.82E-05,0.116,118.037,0.323,1
https://open.spotify.com/track/08kTa3SL9sV6Iy8KLKtGql,0.558,0.497,8,-7.175,0.0256,0.0285,5.36E-06,0.0799,107.047,0.444,1
https://open.spotify.com/track/4UMIv5jd9gK98a39BQRD9X,0.577,0.574,0,-6.525,0.0278,0.572,0,0.1,94.009,0.436,1
https://open.spotify.com/track/3CuFYvPSQYAQvyqmseDZaL,0.516,0.94,5,-7.567,0.133,0.157,0.723,0.069,147.039,0.186,1
https://open.spotify.com/track/5OkYfk72CNL8XLqa3gp9q7,0.406,0.524,5,-11.071,0.255,0.469,3.95E-06,0.117,56.046,0.412,1
https://open.spotify.com/track/7k6QR9YHyW258yVN6FHO1T,0.751,0.669,3,-6.532,0.0359,0.342,1.31E-05,0.0822,119.014,0.359,-1
https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5,0.57,0.55,10,-8.343,0.035,0.524,3.73E-05,0.0921,117.999,0.435,1
https://open.spotify.com/track/0GQngE2rOYvlKwEQjTAsP8,0.302,0.493,9,-5.038,0.0451,0.455,0,0.134,88.904,0.457,1
https://open.spotify.com/track/7eQl3Yqv35ioqUfveKHitE,0.609,0.538,6,-7.842,0.0273,0.328,0,0.125,130.015,0.608,1
https://open.spotify.com/track/5iCY0TXNImK4hyKfcplQsg,0.475,0.124,2,-9.463,0.0444,0.926,0,0.0972,94.42,0.19,1
https://open.spotify.com/track/024nqC9O76nvAuIWtQGdQy,0.609,0.415,7,-11.986,0.0435,0.227,0.0672,0.136,127.972,0.442,1
https://open.spotify.com/track/1q8UBHd5QHw0d1dZOc2pzV,0.71,0.664,9,-9.683,0.117,0.643,0,0.367,126.947,0.488,-1
https://open.spotify.com/track/27ZZdyTSQWI7Cug2d2PkqV,0.9,0.509,1,-6.647,0.257,0.115,1.67E-06,0.0937,100.007,0.765,1
https://open.spotify.com/track/1ixbwbeBi5ufN4noUKmW5a,0.447,0.848,2,-6.175,0.222,0.033,7.46E-05,0.65,172.253,0.485,1
https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr,0.345,0.941,9,-9.918,0.0466,3.84E-05,0.633,0.0511,179.626,0.407,1
https://open.spotify.com/track/1jJci4qxiYcOHhQR247rEU,0.451,0.931,9,-3.871,0.0719,0.00076,0.0049,0.361,122.961,0.172,1
https://open.spotify.com/track/2GThBgzZoZfz0lx1JjBwfe,0.597,0.351,4,-8.043,0.0281,0.727,3.86E-05,0.319,119.948,0.243,1
https://open.spotify.com/track/5FVd6KXrgO9B3JPmC8OPst,0.548,0.532,5,-7.596,0.0323,0.186,0.000263,0.217,85.03,0.405,1
https://open.spotify.com/track/4JHg4nNYUJQ5HULcCmI18R,0.549,0.754,6,-4.011,0.0407,0.000675,6.24E-06,0.0912,139.052,0.828,-1
https://open.spotify.com/track/4rrXxmaUQVCO0mqDpY5fZf,0.681,0.685,10,-6.832,0.0313,0.173,0,0.425,134.967,0.547,1
https://open.spotify.com/track/2zzLRQ78kKfPTx8FJQCdC2,0.348,0.875,11,-4.758,0.199,0.0341,0,0.117,169.152,0.407,-1
https://open.spotify.com/track/2Y0iGXY6m6immVb2ktbseM,0.705,0.712,6,-6.156,0.0385,0.0102,0.000855,0.1,97.512,0.62,1
https://open.spotify.com/track/2AT8iROs4FQueDv2c8q2KE,0.288,0.758,6,-5.692,0.0371,0.00616,0,0.303,97.094,0.619,-1
https://open.spotify.com/track/086myS9r57YsLbJpU0TgK9,0.691,0.631,2,-6.478,0.0368,0.0483,1.13E-05,0.104,92.004,0.8,1
https://open.spotify.com/track/0BxE4FqsDD1Ot4YuBXwAPp,0.526,0.866,0,-5.822,0.0568,0.00287,7.78E-05,0.0945,140.266,0.248,1
https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,0.733,0.71,5,-5.849,0.0292,0.145,0.115,0.0956,127.975,0.965,-1
https://open.spotify.com/track/7BHPGtpuuWWsvE7cCaMuEU,0.391,0.808,8,-6.209,0.0892,0.0759,0,0.149,100.304,0.737,-1
https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N,0.56,0.936,3,-5.835,0.0439,0.00847,0,0.161,112.96,0.371,1
https://open.spotify.com/track/4SqWKzw0CbA05TGszDgMlc,0.575,0.648,10,-4.891,0.0358,0.583,0,0.115,75.977,0.466,1
https://open.spotify.com/track/70LcF31zb1H0PyJoS1Sx1r,0.515,0.43,7,-9.935,0.0372,0.0097,0.000133,0.129,91.844,0.104,1
https://open.spotify.com/track/0cBPuDA3xUjR4Vh9o7CKy8,0.541,0.591,2,-6.688,0.0336,0.289,0.000431,0.124,111.676,0.116,1
https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA,0.578,0.866,1,-3.804,0.0619,0.00701,0,0.257,128.038,0.619,1
https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx,0.761,0.525,11,-6.9,0.0944,0.44,6.70E-06,0.0921,80.87,0.531,1
https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e,0.714,0.8,11,-4.808,0.0504,0.127,0,0.359,134.002,0.589,-1
https://open.spotify.com/track/2x8evxqUlF0eRabbW2JBJd,0.654,0.828,1,-5.377,0.0281,0.00146,0.000144,0.122,112.056,0.79,-1
https://open.spotify.com/track/31AOj9sFz2gM0O3hMARRBx,0.666,0.855,9,-5.051,0.0295,0.179,1.20E-06,0.0987,125.639,0.803,-1
https://open.spotify.com/track/3DQVgcqaP3iSMbaKsd57l5,0.535,0.948,6,-4.19,0.0356,0.00225,0,0.376,103.183,0.778,-1
https://open.spotify.com/track/5XeFesFbtLpXzIVDNQP22n,0.464,0.417,0,-9.345,0.0256,0.136,0.022,0.0974,67.528,0.479,-1
https://open.spotify.com/track/4k7x3QKrc3h3U0Viqk0uop,0.329,0.277,10,-13.111,0.0302,0.971,0.024,0.0971,159.719,0.121,-1
https://open.spotify.com/track/3IznIgmXtrUaoPWpQTy5jB,0.67,0.905,1,-6.855,0.129,0.669,0.000227,0.349,104.965,0.563,1
https://open.spotify.com/track/3hRV0jL3vUpRrcy398teAU,0.544,0.369,2,-9.514,0.038,0.969,0.279,0.639,87.01,0.102,1
https://open.spotify.com/track/6EtKlIQmGPB9SX8UjDJG5s,0.574,0.664,11,-6.068,0.0409,0.0448,0.0553,0.146,144.654,0.226,1
https://open.spotify.com/track/1ZgMsA55GIY7ICkQh5MILA,0.507,0.79,0,-7.307,0.0294,0.233,0.139,0.145,147.065,0.6,-1
https://open.spotify.com/track/0NdTUS4UiNYCNn5FgVqKQY,0.728,0.638,5,-6.455,0.0336,0.249,0,0.116,130.014,0.872,-1
https://open.spotify.com/track/11iIikXxC6NP0Ma8vMD27x,0.467,0.757,3,-5.093,0.033,0.0807,0.908,0.0876,82.282,0.433,1
https://open.spotify.com/track/5xoUgPXbMNUmoHU0Enwtwq,0.41,0.803,7,-5.363,0.0623,0.239,0,0.103,153.315,0.814,1
https://open.spotify.com/track/7tqhbajSfrz2F7E1Z75ASX,0.663,0.6,7,-10.87,0.032,0.43,0,0.184,129.991,0.8,1
https://open.spotify.com/track/5odlY52u43F5BjByhxg7wg,0.515,0.593,4,-4.801,0.0322,0.653,0.162,0.25,94.467,0.153,1
https://open.spotify.com/track/0yc6Gst2xkRu0eMLeRMGCX,0.37,0.467,5,-9.013,0.0273,0.0205,0.572,0.109,94.485,0.182,1
https://open.spotify.com/track/0V5cvmTKsYmF5FmGGEAfmS,0.303,0.187,2,-16.757,0.0356,0.989,0.489,0.101,132.731,0.213,1
https://open.spotify.com/track/4sNG6zQBmtq7M8aeeKJRMQ,0.687,0.617,4,-5.213,0.0287,0.0941,1.27E-05,0.0898,121.079,0.665,1
https://open.spotify.com/track/0qxYx4F3vm1AOnfux6dDxP,0.776,0.763,5,-8.124,0.0534,0.182,0.00647,0.077,128.433,0.82,1
https://open.spotify.com/track/6dBUzqjtbnIa1TwYbyw5CM,0.559,0.871,5,-5.338,0.0397,7.53E-06,0.00545,0.096,104.97,0.572,-1
https://open.spotify.com/track/3jQyadhLTxpxadQlkFh2b8,0.394,0.151,3,-16.748,0.0359,0.976,0.739,0.0664,178.051,0.31,1
https://open.spotify.com/track/5Hroj5K7vLpIG4FNCRIjbP,0.673,0.902,2,-2.392,0.0346,0.0591,0.000262,0.0558,100.012,0.538,1
https://open.spotify.com/track/1HkOPLwAJH3kE8UnqgxF4s,0.592,0.256,4,-14.031,0.0449,0.842,2.38E-06,0.088,76.358,0.103,-1
https://open.spotify.com/track/3jjsRKEsF42ccXf8kWR3nu,0.613,0.822,9,-4.087,0.026,0.0092,0.506,0.429,105.997,0.567,1
https://open.spotify.com/track/43pulC9QdGwabXUtVHYnjY,0.658,0.815,3,-2.141,0.14,0.214,1.24E-06,0.126,91.041,0.818,-1
https://open.spotify.com/track/1h2xVEoJORqrg71HocgqXd,0.633,0.634,8,-12.115,0.0725,0.038,0.0064,0.0385,100.499,0.872,1
https://open.spotify.com/track/5rF6YUIlgiat22OT1lWspJ,0.48,0.87,1,-4.792,0.0362,0.00438,0.00603,0.0826,161.953,0.584,1
https://open.spotify.com/track/5xo8RrjJ9CVNrtRg2S3B1R,0.651,0.546,1,-9.021,0.0357,0.774,0.0437,0.0842,107.021,0.623,1
https://open.spotify.com/track/6CDzDgIUqeDY5g8ujExx2f,0.761,0.525,11,-6.9,0.0944,0.44,6.70E-06,0.0921,80.87,0.531,1
https://open.spotify.com/track/4yNk9iz9WVJikRFle3XEvn,0.515,0.593,4,-4.801,0.0322,0.653,0.162,0.25,94.467,0.153,1
https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr,0.345,0.941,9,-9.918,0.0466,3.84E-05,0.633,0.0511,179.626,0.407,1
https://open.spotify.com/track/1ixbwbeBi5ufN4noUKmW5a,0.447,0.848,2,-6.175,0.222,0.033,7.46E-05,0.65,172.253,0.485,1
https://open.spotify.com/track/6PaWZ0PIMxx15YBgCohvXY,0.4,0.571,11,-6.534,0.0288,0.468,3.05E-05,0.519,61.859,0.146,-1
https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK,0.671,0.673,11,-6.941,0.0444,0.148,5.29E-05,0.304,121.963,0.494,-1
